precinct_key,district_num,district_code,area_weight,block_count,total_blocks,countyfp,vtdst20
Hennepin - 001503,59,59,0.5937500000,19,32,053,001503
Hennepin - 001503,61,61,0.4062500000,13,32,053,001503
Hennepin - 001504,60,60,1.0000000000,15,15,053,001504
Hennepin - 001505,59,59,1.0000000000,50,50,053,001505
Hennepin - 001510,59,59,1.0000000000,90,90,053,001510
Hennepin - 001515,59,59,1.0000000000,48,48,053,001515
Hennepin - 001520,59,59,1.0000000000,80,80,053,001520
Hennepin - 001525,59,59,1.0000000000,70,70,053,001525
Hennepin - 001530,59,59,1.0000000000,60,60,053,001530
Hennepin - 001535,59,59,1.0000000000,41,41,053,001535
Hennepin - 001540,59,59,1.0000000000,67,67,053,001540
Hennepin - 001555,59,59,1.0000000000,59,59,053,001555
Hennepin - 001560,59,59,1.0000000000,66,66,053,001560
Hennepin - 001565,59,59,1.0000000000,47,47,053,001565
Hennepin - 001570,59,59,1.0000000000,43,43,053,001570
Hennepin - 001575,59,59,1.0000000000,60,60,053,001575
Hennepin - 001580,59,59,0.5625000000,36,64,053,001580
Hennepin - 001580,61,61,0.4375000000,28,64,053,001580
Hennepin - 001585,59,59,1.0000000000,89,89,053,001585
Hennepin - 001590,59,59,1.0000000000,106,106,053,001590
Hennepin - 001595,59,59,0.6470588235,33,51,053,001595
Hennepin - 001595,61,61,0.3529411765,18,51,053,001595
Hennepin - 001605,63,63,1.0000000000,14,14,053,001605
Hennepin - 001610,63,63,1.0000000000,27,27,053,001610
Hennepin - 001615,60,60,0.8857142857,31,35,053,001615
Hennepin - 001615,61,61,0.0857142857,3,35,053,001615
Hennepin - 001615,63,63,0.0285714286,1,35,053,001615
Hennepin - 001620,61,61,1.0000000000,42,42,053,001620
Hennepin - 001625,61,61,0.0256410256,1,39,053,001625
Hennepin - 001625,62,62,0.7692307692,30,39,053,001625
Hennepin - 001625,63,63,0.2051282051,8,39,053,001625
Hennepin - 001630,61,61,0.0909090909,4,44,053,001630
Hennepin - 001630,62,62,0.9090909091,40,44,053,001630
Hennepin - 001635,62,62,1.0000000000,21,21,053,001635
Hennepin - 001640,62,62,1.0000000000,33,33,053,001640
Hennepin - 001642,62,62,1.0000000000,24,24,053,001642
Hennepin - 001645,61,61,1.0000000000,35,35,053,001645
Hennepin - 001650,61,61,1.0000000000,46,46,053,001650
Hennepin - 001655,61,61,1.0000000000,54,54,053,001655
Hennepin - 001660,61,61,1.0000000000,50,50,053,001660
Hennepin - 001665,61,61,1.0000000000,16,16,053,001665
Hennepin - 001670,59,59,0.0416666667,4,96,053,001670
Hennepin - 001670,61,61,0.9583333333,92,96,053,001670
Hennepin - 001675,61,61,1.0000000000,46,46,053,001675
Hennepin - 001680,61,61,1.0000000000,42,42,053,001680
Hennepin - 001685,61,61,1.0000000000,38,38,053,001685
Hennepin - 001690,62,62,1.0000000000,12,12,053,001690
Hennepin - 001700,62,62,1.0000000000,20,20,053,001700
Hennepin - 001705,62,62,1.0000000000,39,39,053,001705
Hennepin - 001710,62,62,1.0000000000,42,42,053,001710
Hennepin - 001715,62,62,1.0000000000,41,41,053,001715
Hennepin - 001720,62,62,0.5714285714,40,70,053,001720
Hennepin - 001720,63,63,0.4285714286,30,70,053,001720
Hennepin - 001725,62,62,1.0000000000,39,39,053,001725
Hennepin - 001730,62,62,1.0000000000,58,58,053,001730
Hennepin - 001735,62,62,1.0000000000,60,60,053,001735
Hennepin - 001750,62,62,1.0000000000,35,35,053,001750
Hennepin - 001755,62,62,1.0000000000,44,44,053,001755
Hennepin - 001760,62,62,1.0000000000,43,43,053,001760
Hennepin - 001765,62,62,0.9250000000,37,40,053,001765
Hennepin - 001765,63,63,0.0750000000,3,40,053,001765
Hennepin - 001770,62,62,1.0000000000,14,14,053,001770
Hennepin - 001775,62,62,0.0327868852,2,61,053,001775
Hennepin - 001775,63,63,0.9672131148,59,61,053,001775
Hennepin - 001780,62,62,1.0000000000,24,24,053,001780
Hennepin - 001785,63,63,1.0000000000,14,14,053,001785
Hennepin - 001790,62,62,1.0000000000,34,34,053,001790
Hennepin - 001805,61,61,1.0000000000,30,30,053,001805
Hennepin - 001810,61,61,1.0000000000,15,15,053,001810
Hennepin - 001815,61,61,1.0000000000,27,27,053,001815
Hennepin - 001817,61,61,1.0000000000,3,3,053,001817
Hennepin - 001820,61,61,1.0000000000,23,23,053,001820
Hennepin - 001825,61,61,1.0000000000,23,23,053,001825
Hennepin - 001827,61,61,1.0000000000,1,1,053,001827
Hennepin - 001830,61,61,1.0000000000,24,24,053,001830
Hennepin - 001835,62,62,1.0000000000,15,15,053,001835
Hennepin - 001840,62,62,1.0000000000,16,16,053,001840
Hennepin - 001845,62,62,1.0000000000,38,38,053,001845
Hennepin - 001850,62,62,1.0000000000,24,24,053,001850
Hennepin - 001855,61,61,1.0000000000,16,16,053,001855
Hennepin - 001860,63,63,1.0000000000,39,39,053,001860
Hennepin - 001865,63,63,1.0000000000,54,54,053,001865
Hennepin - 001870,51,51,0.1551724138,9,58,053,001870
Hennepin - 001870,63,63,0.8448275862,49,58,053,001870
Hennepin - 001875,62,62,0.5238095238,33,63,053,001875
Hennepin - 001875,63,63,0.4761904762,30,63,053,001875
Hennepin - 001880,63,63,1.0000000000,39,39,053,001880
Hennepin - 001885,63,63,1.0000000000,57,57,053,001885
Hennepin - 001890,51,51,0.2881355932,17,59,053,001890
Hennepin - 001890,63,63,0.7118644068,42,59,053,001890
Hennepin - 001895,51,51,0.5135135135,38,74,053,001895
Hennepin - 001895,63,63,0.4864864865,36,74,053,001895
Hennepin - 001900,51,51,0.3714285714,13,35,053,001900
Hennepin - 001900,63,63,0.6285714286,22,35,053,001900
Hennepin - 001902,51,51,0.0454545455,2,44,053,001902
Hennepin - 001902,63,63,0.9545454545,42,44,053,001902
Hennepin - 001905,63,63,1.0000000000,66,66,053,001905
Hennepin - 001910,63,63,1.0000000000,56,56,053,001910
Hennepin - 001915,63,63,1.0000000000,60,60,053,001915
Hennepin - 001920,63,63,1.0000000000,36,36,053,001920
Hennepin - 001925,63,63,1.0000000000,42,42,053,001925
Hennepin - 001930,63,63,1.0000000000,48,48,053,001930
Hennepin - 001935,63,63,1.0000000000,7,7,053,001935
Hennepin - 001940,63,63,1.0000000000,26,26,053,001940
Hennepin - 001945,63,63,1.0000000000,44,44,053,001945
Hennepin - 001950,51,51,0.6666666667,40,60,053,001950
Hennepin - 001950,63,63,0.3333333333,20,60,053,001950
Hennepin - 001955,63,63,1.0000000000,35,35,053,001955
Hennepin - 001956,63,63,1.0000000000,63,63,053,001956
Hennepin - 001957,63,63,1.0000000000,25,25,053,001957
Hennepin - 001960,61,61,1.0000000000,37,37,053,001960
Hennepin - 001965,61,61,1.0000000000,22,22,053,001965
Hennepin - 001970,61,61,1.0000000000,43,43,053,001970
Hennepin - 001975,61,61,1.0000000000,25,25,053,001975
Hennepin - 001980,61,61,1.0000000000,36,36,053,001980
Hennepin - 001985,61,61,1.0000000000,49,49,053,001985
Hennepin - 001990,61,61,0.3225806452,20,62,053,001990
Hennepin - 001990,63,63,0.6774193548,42,62,053,001990
Hennepin - 001995,61,61,1.0000000000,50,50,053,001995
Hennepin - 002000,51,51,0.0147058824,1,68,053,002000
Hennepin - 002000,61,61,0.2058823529,14,68,053,002000
Hennepin - 002000,63,63,0.7794117647,53,68,053,002000
Hennepin - 002005,61,61,1.0000000000,27,27,053,002005
Hennepin - 002010,61,61,1.0000000000,41,41,053,002010
Hennepin - 002015,61,61,1.0000000000,22,22,053,002015
Hennepin - 002020,61,61,1.0000000000,45,45,053,002020
Hennepin - 002090,49,49,1.0000000000,43,43,053,002090
Hennepin - 002095,49,49,1.0000000000,19,19,053,002095
Hennepin - 002100,49,49,1.0000000000,32,32,053,002100
Hennepin - 002105,46,46,0.1063829787,5,47,053,002105
Hennepin - 002105,49,49,0.8936170213,42,47,053,002105
Hennepin - 002110,45,45,0.9615384615,25,26,053,002110
Hennepin - 002110,49,49,0.0384615385,1,26,053,002110
Hennepin - 002115,45,45,0.9705882353,33,34,053,002115
Hennepin - 002115,46,46,0.0294117647,1,34,053,002115
Hennepin - 002120,45,45,1.0000000000,38,38,053,002120
Hennepin - 002125,45,45,1.0000000000,36,36,053,002125
Hennepin - 002130,45,45,0.9736842105,37,38,053,002130
Hennepin - 002130,46,46,0.0263157895,1,38,053,002130
Hennepin - 002135,45,45,1.0000000000,16,16,053,002135
Hennepin - 002140,45,45,0.8750000000,14,16,053,002140
Hennepin - 002140,46,46,0.1250000000,2,16,053,002140
Hennepin - 002145,45,45,1.0000000000,27,27,053,002145
Hennepin - 002150,45,45,1.0000000000,34,34,053,002150
Hennepin - 002155,45,45,1.0000000000,51,51,053,002155
Hennepin - 002160,45,45,1.0000000000,49,49,053,002160
Hennepin - 002165,45,45,1.0000000000,36,36,053,002165
Hennepin - 002170,45,45,0.9729729730,36,37,053,002170
Hennepin - 002170,49,49,0.0270270270,1,37,053,002170
Hennepin - 002185,45,45,0.6800000000,17,25,053,002185
Hennepin - 002185,49,49,0.3200000000,8,25,053,002185
Hennepin - 002190,49,49,1.0000000000,18,18,053,002190
Hennepin - 002195,49,49,1.0000000000,27,27,053,002195
Hennepin - 002200,49,49,1.0000000000,33,33,053,002200
Hennepin - 002205,49,49,1.0000000000,25,25,053,002205
Hennepin - 002210,49,49,1.0000000000,16,16,053,002210
Hennepin - 002230,45,45,1.0000000000,20,20,053,002230
Hennepin - 002240,45,45,1.0000000000,35,35,053,002240
Hennepin - 002245,37,37,0.0277777778,1,36,053,002245
Hennepin - 002245,45,45,0.9722222222,35,36,053,002245
Hennepin - 002247,45,45,1.0000000000,43,43,053,002247
Hennepin - 002248,45,45,1.0000000000,58,58,053,002248
Hennepin - 002250,45,45,1.0000000000,59,59,053,002250
Hennepin - 002255,45,45,1.0000000000,69,69,053,002255
Hennepin - 002260,45,45,1.0000000000,59,59,053,002260
Hennepin - 002265,45,45,1.0000000000,32,32,053,002265
Hennepin - 002290,43,43,1.0000000000,23,23,053,002290
Hennepin - 002295,43,43,1.0000000000,31,31,053,002295
Hennepin - 002300,43,43,1.0000000000,34,34,053,002300
Hennepin - 002310,43,43,1.0000000000,35,35,053,002310
Hennepin - 002315,43,43,1.0000000000,28,28,053,002315
Hennepin - 002320,43,43,1.0000000000,11,11,053,002320
Hennepin - 002330,43,43,1.0000000000,34,34,053,002330
Hennepin - 002335,43,43,1.0000000000,45,45,053,002335
Hennepin - 002355,45,45,1.0000000000,67,67,053,002355
Hennepin - 002360,45,45,1.0000000000,35,35,053,002360
Hennepin - 002365,45,45,1.0000000000,44,44,053,002365
Hennepin - 002370,45,45,1.0000000000,82,82,053,002370
Hennepin - 002385,38,38,1.0000000000,82,82,053,002385
Hennepin - 002400,42,42,1.0000000000,38,38,053,002400
Hennepin - 002405,42,42,1.0000000000,75,75,053,002405
Hennepin - 002410,42,42,1.0000000000,21,21,053,002410
Hennepin - 002415,42,42,1.0000000000,23,23,053,002415
Hennepin - 002420,42,42,1.0000000000,32,32,053,002420
Hennepin - 002425,42,42,1.0000000000,18,18,053,002425
Hennepin - 002430,42,42,1.0000000000,41,41,053,002430
Hennepin - 002435,42,42,1.0000000000,29,29,053,002435
Hennepin - 002440,42,42,1.0000000000,39,39,053,002440
Hennepin - 002445,42,42,1.0000000000,16,16,053,002445
Hennepin - 002450,42,42,1.0000000000,26,26,053,002450
Hennepin - 002455,42,42,1.0000000000,35,35,053,002455
Hennepin - 002460,42,42,1.0000000000,35,35,053,002460
Hennepin - 002465,42,42,1.0000000000,58,58,053,002465
Hennepin - 002470,42,42,1.0000000000,32,32,053,002470
Hennepin - 002475,42,42,0.8507462687,57,67,053,002475
Hennepin - 002475,43,43,0.1492537313,10,67,053,002475
Hennepin - 002480,42,42,0.1964285714,11,56,053,002480
Hennepin - 002480,43,43,0.8035714286,45,56,053,002480
Hennepin - 002485,42,42,1.0000000000,27,27,053,002485
Hennepin - 002490,42,42,1.0000000000,25,25,053,002490
Hennepin - 002495,42,42,1.0000000000,28,28,053,002495
Hennepin - 002500,42,42,1.0000000000,27,27,053,002500
Hennepin - 002505,42,42,1.0000000000,23,23,053,002505
Hennepin - 002510,42,42,1.0000000000,19,19,053,002510
Hennepin - 002575,51,51,1.0000000000,91,91,053,002575
Hennepin - 002580,51,51,1.0000000000,60,60,053,002580
Hennepin - 002585,51,51,1.0000000000,58,58,053,002585
Hennepin - 002590,51,51,1.0000000000,74,74,053,002590
Hennepin - 002595,51,51,1.0000000000,84,84,053,002595
Hennepin - 002600,51,51,1.0000000000,61,61,053,002600
Hennepin - 002605,51,51,1.0000000000,68,68,053,002605
Hennepin - 002610,51,51,1.0000000000,66,66,053,002610
Hennepin - 002615,51,51,1.0000000000,94,94,053,002615
Hennepin - 002645,43,43,1.0000000000,80,80,053,002645
Hennepin - 002655,43,43,1.0000000000,77,77,053,002655
Hennepin - 002665,43,43,1.0000000000,61,61,053,002665
Hennepin - 002675,43,43,1.0000000000,61,61,053,002675
Hennepin - 002695,29,29,1.0000000000,13,13,053,002695
Hennepin - 002710,34,34,1.0000000000,84,84,053,002710
Hennepin - 002715,34,34,1.0000000000,103,103,053,002715
Hennepin - 002720,45,45,1.0000000000,9,9,053,002720
Hennepin - 002725,45,45,1.0000000000,24,24,053,002725
Hennepin - 002730,45,45,1.0000000000,36,36,053,002730
Hennepin - 002735,45,45,1.0000000000,41,41,053,002735
Hennepin - 002755,45,45,1.0000000000,22,22,053,002755
Hennepin - 002765,39,39,1.0000000000,41,41,053,002765
Hennepin - 002770,39,39,1.0000000000,51,51,053,002770
Hennepin - 002780,45,45,1.0000000000,32,32,053,002780
Hennepin - 002790,46,46,1.0000000000,62,62,053,002790
Hennepin - 002795,46,46,1.0000000000,73,73,053,002795
Hennepin - 002800,46,46,1.0000000000,27,27,053,002800
Hennepin - 002805,46,46,1.0000000000,36,36,053,002805
Hennepin - 002810,46,46,1.0000000000,32,32,053,002810
Hennepin - 002815,46,46,1.0000000000,23,23,053,002815
Hennepin - 002820,46,46,1.0000000000,77,77,053,002820
Hennepin - 002825,46,46,1.0000000000,78,78,053,002825
Hennepin - 002830,46,46,1.0000000000,43,43,053,002830
Hennepin - 002835,46,46,1.0000000000,35,35,053,002835
Hennepin - 002840,46,46,1.0000000000,50,50,053,002840
Hennepin - 002845,46,46,1.0000000000,45,45,053,002845
Hennepin - 002850,43,43,0.0400000000,1,25,053,002850
Hennepin - 002850,46,46,0.9600000000,24,25,053,002850
Hennepin - 002855,46,46,1.0000000000,36,36,053,002855
Hennepin - 002860,46,46,1.0000000000,47,47,053,002860
Hennepin - 002865,46,46,1.0000000000,36,36,053,002865
Hennepin - 002900,45,45,1.0000000000,35,35,053,002900
Hennepin - 002910,45,45,1.0000000000,108,108,053,002910
Hennepin - 002925,45,45,1.0000000000,10,10,053,002925
Houston - 000005,26,26,1.0000000000,45,45,055,000005
Houston - 000010,26,26,1.0000000000,37,37,055,000010
Houston - 000015,26,26,1.0000000000,41,41,055,000015
Houston - 000020,26,26,1.0000000000,44,44,055,000020
Houston - 000025,26,26,1.0000000000,61,61,055,000025
Houston - 000030,26,26,1.0000000000,41,41,055,000030
Houston - 000035,26,26,1.0000000000,33,33,055,000035
Houston - 000040,26,26,1.0000000000,11,11,055,000040
Houston - 000045,26,26,1.0000000000,29,29,055,000045
Houston - 000050,26,26,1.0000000000,58,58,055,000050
Houston - 000055,26,26,1.0000000000,61,61,055,000055
Houston - 000060,26,26,1.0000000000,55,55,055,000060
Houston - 000065,26,26,1.0000000000,44,44,055,000065
Houston - 000070,26,26,1.0000000000,51,51,055,000070
Houston - 000075,26,26,1.0000000000,49,49,055,000075
Houston - 000076,26,26,1.0000000000,27,27,055,000076
Houston - 000080,26,26,1.0000000000,73,73,055,000080
Houston - 000085,26,26,1.0000000000,27,27,055,000085
Houston - 000090,26,26,1.0000000000,59,59,055,000090
Houston - 000095,26,26,1.0000000000,67,67,055,000095
Houston - 000100,26,26,1.0000000000,37,37,055,000100
Houston - 000105,26,26,1.0000000000,59,59,055,000105
Houston - 000110,26,26,1.0000000000,40,40,055,000110
Houston - 000115,26,26,1.0000000000,27,27,055,000115
Houston - 000120,26,26,1.0000000000,39,39,055,000120
Houston - 000125,26,26,1.0000000000,30,30,055,000125
Houston - 000130,26,26,1.0000000000,59,59,055,000130
Hubbard - 000005,5,5,1.0000000000,51,51,057,000005
Hubbard - 000010,5,5,1.0000000000,49,49,057,000010
Hubbard - 000015,5,5,1.0000000000,32,32,057,000015
Hubbard - 000020,5,5,1.0000000000,40,40,057,000020
Hubbard - 000022,5,5,1.0000000000,15,15,057,000022
Hubbard - 000025,5,5,1.0000000000,16,16,057,000025
Hubbard - 000030,5,5,1.0000000000,63,63,057,000030
Hubbard - 000035,2,2,1.0000000000,68,68,057,000035
Hubbard - 000037,2,2,1.0000000000,22,22,057,000037
Hubbard - 000040,2,2,1.0000000000,35,35,057,000040
Hubbard - 000045,2,2,1.0000000000,35,35,057,000045
Hubbard - 000050,2,2,1.0000000000,45,45,057,000050
Hubbard - 000052,2,2,1.0000000000,13,13,057,000052
Hubbard - 000055,2,2,1.0000000000,48,48,057,000055
Hubbard - 000060,5,5,1.0000000000,40,40,057,000060
Hubbard - 000065,5,5,1.0000000000,89,89,057,000065
Hubbard - 000070,5,5,1.0000000000,77,77,057,000070
Hubbard - 000075,2,2,1.0000000000,22,22,057,000075
Hubbard - 000080,5,5,1.0000000000,54,54,057,000080
Hubbard - 000085,5,5,1.0000000000,52,52,057,000085
Hubbard - 000090,2,2,1.0000000000,16,16,057,000090
Hubbard - 000095,5,5,1.0000000000,64,64,057,000095
Hubbard - 000097,2,2,1.0000000000,12,12,057,000097
Hubbard - 000100,5,5,1.0000000000,15,15,057,000100
Hubbard - 000105,5,5,1.0000000000,69,69,057,000105
Hubbard - 000110,5,5,1.0000000000,27,27,057,000110
Hubbard - 000115,5,5,1.0000000000,66,66,057,000115
Hubbard - 000120,5,5,1.0000000000,113,113,057,000120
Hubbard - 000122,5,5,1.0000000000,101,101,057,000122
Hubbard - 000125,2,2,1.0000000000,31,31,057,000125
Hubbard - 000130,2,2,1.0000000000,28,28,057,000130
Hubbard - 000135,5,5,1.0000000000,49,49,057,000135
Hubbard - 000137,2,2,1.0000000000,5,5,057,000137
Hubbard - 000140,5,5,1.0000000000,63,63,057,000140
Hubbard - 000145,5,5,1.0000000000,35,35,057,000145
Hubbard - 000150,5,5,1.0000000000,54,54,057,000150
Hubbard - 000152,5,5,1.0000000000,6,6,057,000152
Hubbard - 000155,5,5,1.0000000000,50,50,057,000155
Isanti - 000005,31,31,1.0000000000,109,109,059,000005
Isanti - 000010,28,28,1.0000000000,122,122,059,000010
Isanti - 000015,28,28,1.0000000000,44,44,059,000015
Isanti - 000020,28,28,1.0000000000,164,164,059,000020
Isanti - 000022,28,28,1.0000000000,85,85,059,000022
Isanti - 000025,28,28,1.0000000000,145,145,059,000025
Isanti - 000030,10,10,1.0000000000,70,70,059,000030
Isanti - 000035,28,28,1.0000000000,82,82,059,000035
Isanti - 000037,28,28,1.0000000000,39,39,059,000037
Isanti - 000040,28,28,1.0000000000,99,99,059,000040
Isanti - 000045,28,28,1.0000000000,63,63,059,000045
Isanti - 000050,28,28,1.0000000000,77,77,059,000050
Isanti - 000055,28,28,1.0000000000,34,34,059,000055
Isanti - 000057,27,27,1.0000000000,1,1,059,000057
Isanti - 000060,27,27,1.0000000000,90,90,059,000060
Isanti - 000065,28,28,1.0000000000,57,57,059,000065
Isanti - 000070,28,28,1.0000000000,82,82,059,000070
Isanti - 000075,27,27,1.0000000000,88,88,059,000075
Isanti - 000080,28,28,1.0000000000,89,89,059,000080
Itasca - 000005,3,3,1.0000000000,19,19,061,000005
Itasca - 000010,7,7,1.0000000000,39,39,061,000010
Itasca - 000015,3,3,1.0000000000,23,23,061,000015
Itasca - 000020,2,2,1.0000000000,38,38,061,000020
Itasca - 000025,3,3,0.0131578947,1,76,061,000025
Itasca - 000025,7,7,0.9868421053,75,76,061,000025
Itasca - 000030,6,6,1.0000000000,111,111,061,000030
Itasca - 000035,7,7,1.0000000000,49,49,061,000035
Itasca - 000040,3,3,1.0000000000,34,34,061,000040
Itasca - 000045,3,3,1.0000000000,32,32,061,000045
Itasca - 000050,3,3,1.0000000000,33,33,061,000050
Itasca - 000055,7,7,1.0000000000,55,55,061,000055
Itasca - 000060,7,7,1.0000000000,57,57,061,000060
Itasca - 000065,2,2,1.0000000000,37,37,061,000065
Itasca - 000070,3,3,1.0000000000,148,148,061,000070
Itasca - 000074,7,7,1.0000000000,39,39,061,000074
Itasca - 000076,3,3,1.0000000000,40,40,061,000076
Itasca - 000085,6,6,0.0423728814,5,118,061,000085
Itasca - 000085,7,7,0.9576271186,113,118,061,000085
Itasca - 000090,7,7,1.0000000000,48,48,061,000090
Itasca - 000095,2,2,1.0000000000,2,2,061,000095
Itasca - 000096,2,2,0.0476190476,2,42,061,000096
Itasca - 000096,7,7,0.9523809524,40,42,061,000096
Itasca - 000100,7,7,1.0000000000,1,1,061,000100
Itasca - 000101,2,2,0.0185185185,1,54,061,000101
Itasca - 000101,7,7,0.9814814815,53,54,061,000101
Itasca - 000110,3,3,1.0000000000,6,6,061,000110
Itasca - 000120,7,7,1.0000000000,26,26,061,000120
Itasca - 000125,2,2,1.0000000000,28,28,061,000125
Itasca - 000130,7,7,1.0000000000,45,45,061,000130
Itasca - 000135,7,7,1.0000000000,41,41,061,000135
Itasca - 000140,6,6,1.0000000000,107,107,061,000140
Itasca - 000145,6,6,1.0000000000,167,167,061,000145
Itasca - 000151,6,6,1.0000000000,94,94,061,000151
Itasca - 000155,6,6,1.0000000000,80,80,061,000155
Itasca - 000175,3,3,1.0000000000,18,18,061,000175
Itasca - 000184,7,7,1.0000000000,69,69,061,000184
Itasca - 000200,6,6,1.0000000000,59,59,061,000200
Itasca - 000205,2,2,1.0000000000,40,40,061,000205
Itasca - 000215,7,7,1.0000000000,88,88,061,000215
Itasca - 000220,3,3,1.0000000000,35,35,061,000220
Itasca - 000225,2,2,0.9677419355,30,31,061,000225
Itasca - 000225,3,3,0.0322580645,1,31,061,000225
Itasca - 000227,6,6,0.9729729730,36,37,061,000227
