county,precinct,office,district,candidate,party,votes
McLeod,Hutchinson P-3,U.S. Senate,NA,Rebecca Whiting,LIB,59
McLeod,Hutchinson P-3,U.S. Senate,NA,Steve Carlson,IA,39
McLeod,Hutchinson P-3,U.S. Senate,NA,WRITE-IN,WI,3
McLeod,Hutchinson P-3,U.S. House,7,Michelle L. Fischbach,R,1828
McLeod,Hutchinson P-3,U.S. House,7,A. John Peters,DFL,960
McLeod,Hutchinson P-3,U.S. House,7,WRITE-IN,WI,1
McLeod,Hutchinson P-3,State Senate,17,Not on ballot,R,0
McLeod,Hutchinson P-3,State Senate,17,Not on ballot,DFL,0
McLeod,Hutchinson P-3,State Senate,17,WRITE-IN,WI,0
McLeod,Hutchinson P-3,State House,17A,Dawn Gillman,R,1800
McLeod,Hutchinson P-3,State House,17A,Chad R. Tschimperle,DFL,963
McLeod,Hutchinson P-3,State House,17A,WRITE-IN,WI,2
McLeod,Hutchinson P-3,Constitutional Amendment 1,NA,YES,NP,2077
McLeod,Hutchinson P-3,Constitutional Amendment 1,NA,NO,NP,644
McLeod,Hutchinson Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Hutchinson Twp,President,NA,Donald Trump,R,614
McLeod,Hutchinson Twp,President,NA,Kamala Harris,DFL,185
McLeod,Hutchinson Twp,President,NA,Chase Oliver,LIB,4
McLeod,Hutchinson Twp,President,NA,Cornel West,WTP,5
McLeod,Hutchinson Twp,President,NA,Jill Stein,G,1
McLeod,Hutchinson Twp,President,NA,Claudia De la Cruz,SLP,0
McLeod,Hutchinson Twp,President,NA,Rachele Fruit,SWP,0
McLeod,Hutchinson Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Hutchinson Twp,President,NA,Other Independent,IND,1
McLeod,Hutchinson Twp,President,NA,WRITE-IN,WI,2
McLeod,Hutchinson Twp,U.S. Senate,NA,Royce White,R,521
McLeod,Hutchinson Twp,U.S. Senate,NA,Amy Klobuchar,DFL,255
McLeod,Hutchinson Twp,U.S. Senate,NA,Rebecca Whiting,LIB,10
McLeod,Hutchinson Twp,U.S. Senate,NA,Steve Carlson,IA,9
McLeod,Hutchinson Twp,U.S. Senate,NA,WRITE-IN,WI,1
McLeod,Hutchinson Twp,U.S. House,7,Michelle L. Fischbach,R,615
McLeod,Hutchinson Twp,U.S. House,7,A. John Peters,DFL,175
McLeod,Hutchinson Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Hutchinson Twp,State Senate,17,Not on ballot,R,0
McLeod,Hutchinson Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Hutchinson Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Hutchinson Twp,State House,17A,Dawn Gillman,R,605
McLeod,Hutchinson Twp,State House,17A,Chad R. Tschimperle,DFL,176
McLeod,Hutchinson Twp,State House,17A,WRITE-IN,WI,0
McLeod,Hutchinson Twp,Constitutional Amendment 1,NA,YES,NP,516
McLeod,Hutchinson Twp,Constitutional Amendment 1,NA,NO,NP,254
McLeod,Lester Prairie,State Senate,17,DIST Candidate,DIST,17
McLeod,Lester Prairie,President,NA,Donald Trump,R,707
McLeod,Lester Prairie,President,NA,Kamala Harris,DFL,253
McLeod,Lester Prairie,President,NA,Chase Oliver,LIB,5
McLeod,Lester Prairie,President,NA,Cornel West,WTP,7
McLeod,Lester Prairie,President,NA,Jill Stein,G,1
McLeod,Lester Prairie,President,NA,Claudia De la Cruz,SLP,0
McLeod,Lester Prairie,President,NA,Rachele Fruit,SWP,0
McLeod,Lester Prairie,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Lester Prairie,President,NA,Other Independent,IND,2
McLeod,Lester Prairie,President,NA,WRITE-IN,WI,2
McLeod,Lester Prairie,U.S. Senate,NA,Royce White,R,590
McLeod,Lester Prairie,U.S. Senate,NA,Amy Klobuchar,DFL,340
McLeod,Lester Prairie,U.S. Senate,NA,Rebecca Whiting,LIB,18
McLeod,Lester Prairie,U.S. Senate,NA,Steve Carlson,IA,16
McLeod,Lester Prairie,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Lester Prairie,U.S. House,7,Michelle L. Fischbach,R,707
McLeod,Lester Prairie,U.S. House,7,A. John Peters,DFL,252
McLeod,Lester Prairie,U.S. House,7,WRITE-IN,WI,3
McLeod,Lester Prairie,State Senate,17,Not on ballot,R,0
McLeod,Lester Prairie,State Senate,17,Not on ballot,DFL,0
McLeod,Lester Prairie,State Senate,17,WRITE-IN,WI,0
McLeod,Lester Prairie,State House,17B,Bobbie V. Harder,R,702
McLeod,Lester Prairie,State House,17B,Jennifer Nuesse,DFL,245
McLeod,Lester Prairie,State House,17B,WRITE-IN,WI,1
McLeod,Lester Prairie,Constitutional Amendment 1,NA,YES,NP,722
McLeod,Lester Prairie,Constitutional Amendment 1,NA,NO,NP,201
McLeod,Lynn Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Lynn Twp,President,NA,Donald Trump,R,281
McLeod,Lynn Twp,President,NA,Kamala Harris,DFL,78
McLeod,Lynn Twp,President,NA,Chase Oliver,LIB,1
McLeod,Lynn Twp,President,NA,Cornel West,WTP,5
McLeod,Lynn Twp,President,NA,Jill Stein,G,0
McLeod,Lynn Twp,President,NA,Claudia De la Cruz,SLP,0
McLeod,Lynn Twp,President,NA,Rachele Fruit,SWP,0
McLeod,Lynn Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Lynn Twp,President,NA,Other Independent,IND,1
McLeod,Lynn Twp,President,NA,WRITE-IN,WI,1
McLeod,Lynn Twp,U.S. Senate,NA,Royce White,R,238
McLeod,Lynn Twp,U.S. Senate,NA,Amy Klobuchar,DFL,112
McLeod,Lynn Twp,U.S. Senate,NA,Rebecca Whiting,LIB,6
McLeod,Lynn Twp,U.S. Senate,NA,Steve Carlson,IA,5
McLeod,Lynn Twp,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Lynn Twp,U.S. House,7,Michelle L. Fischbach,R,290
McLeod,Lynn Twp,U.S. House,7,A. John Peters,DFL,71
McLeod,Lynn Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Lynn Twp,State Senate,17,Not on ballot,R,0
McLeod,Lynn Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Lynn Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Lynn Twp,State House,17A,Dawn Gillman,R,281
McLeod,Lynn Twp,State House,17A,Chad R. Tschimperle,DFL,76
McLeod,Lynn Twp,State House,17A,WRITE-IN,WI,0
McLeod,Lynn Twp,Constitutional Amendment 1,NA,YES,NP,209
McLeod,Lynn Twp,Constitutional Amendment 1,NA,NO,NP,137
McLeod,Penn Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Penn Twp,President,NA,Donald Trump,R,159
McLeod,Penn Twp,President,NA,Kamala Harris,DFL,35
McLeod,Penn Twp,President,NA,Chase Oliver,LIB,2
McLeod,Penn Twp,President,NA,Cornel West,WTP,1
McLeod,Penn Twp,President,NA,Jill Stein,G,0
McLeod,Penn Twp,President,NA,Claudia De la Cruz,SLP,0
McLeod,Penn Twp,President,NA,Rachele Fruit,SWP,0
McLeod,Penn Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Penn Twp,President,NA,Other Independent,IND,0
McLeod,Penn Twp,President,NA,WRITE-IN,WI,0
McLeod,Penn Twp,U.S. Senate,NA,Royce White,R,124
McLeod,Penn Twp,U.S. Senate,NA,Amy Klobuchar,DFL,69
McLeod,Penn Twp,U.S. Senate,NA,Rebecca Whiting,LIB,3
McLeod,Penn Twp,U.S. Senate,NA,Steve Carlson,IA,0
McLeod,Penn Twp,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Penn Twp,U.S. House,7,Michelle L. Fischbach,R,158
McLeod,Penn Twp,U.S. House,7,A. John Peters,DFL,35
McLeod,Penn Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Penn Twp,State Senate,17,Not on ballot,R,0
McLeod,Penn Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Penn Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Penn Twp,State House,17A,Dawn Gillman,R,153
McLeod,Penn Twp,State House,17A,Chad R. Tschimperle,DFL,40
McLeod,Penn Twp,State House,17A,WRITE-IN,WI,0
McLeod,Penn Twp,Constitutional Amendment 1,NA,YES,NP,99
McLeod,Penn Twp,Constitutional Amendment 1,NA,NO,NP,89
McLeod,Plato,State Senate,17,DIST Candidate,DIST,17
McLeod,Plato,President,NA,Donald Trump,R,177
McLeod,Plato,President,NA,Kamala Harris,DFL,29
McLeod,Plato,President,NA,Chase Oliver,LIB,2
McLeod,Plato,President,NA,Cornel West,WTP,1
McLeod,Plato,President,NA,Jill Stein,G,0
McLeod,Plato,President,NA,Claudia De la Cruz,SLP,0
McLeod,Plato,President,NA,Rachele Fruit,SWP,0
McLeod,Plato,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Plato,President,NA,Other Independent,IND,0
McLeod,Plato,President,NA,WRITE-IN,WI,0
McLeod,Plato,U.S. Senate,NA,Royce White,R,136
McLeod,Plato,U.S. Senate,NA,Amy Klobuchar,DFL,53
McLeod,Plato,U.S. Senate,NA,Rebecca Whiting,LIB,4
McLeod,Plato,U.S. Senate,NA,Steve Carlson,IA,5
McLeod,Plato,U.S. Senate,NA,WRITE-IN,WI,2
McLeod,Plato,U.S. House,7,Michelle L. Fischbach,R,169
McLeod,Plato,U.S. House,7,A. John Peters,DFL,28
McLeod,Plato,U.S. House,7,WRITE-IN,WI,2
McLeod,Plato,State Senate,17,Not on ballot,R,0
McLeod,Plato,State Senate,17,Not on ballot,DFL,0
McLeod,Plato,State Senate,17,WRITE-IN,WI,0
McLeod,Plato,State House,17B,Bobbie V. Harder,R,170
McLeod,Plato,State House,17B,Jennifer Nuesse,DFL,26
McLeod,Plato,State House,17B,WRITE-IN,WI,2
McLeod,Plato,Constitutional Amendment 1,NA,YES,NP,143
McLeod,Plato,Constitutional Amendment 1,NA,NO,NP,52
McLeod,Rich Valley Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Rich Valley Twp,President,NA,Donald Trump,R,346
McLeod,Rich Valley Twp,President,NA,Kamala Harris,DFL,108
McLeod,Rich Valley Twp,President,NA,Chase Oliver,LIB,1
McLeod,Rich Valley Twp,President,NA,Cornel West,WTP,1
McLeod,Rich Valley Twp,President,NA,Jill Stein,G,2
McLeod,Rich Valley Twp,President,NA,Claudia De la Cruz,SLP,0
McLeod,Rich Valley Twp,President,NA,Rachele Fruit,SWP,0
McLeod,Rich Valley Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Rich Valley Twp,President,NA,Other Independent,IND,0
McLeod,Rich Valley Twp,President,NA,WRITE-IN,WI,0
McLeod,Rich Valley Twp,U.S. Senate,NA,Royce White,R,285
McLeod,Rich Valley Twp,U.S. Senate,NA,Amy Klobuchar,DFL,155
McLeod,Rich Valley Twp,U.S. Senate,NA,Rebecca Whiting,LIB,5
McLeod,Rich Valley Twp,U.S. Senate,NA,Steve Carlson,IA,8
McLeod,Rich Valley Twp,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Rich Valley Twp,U.S. House,7,Michelle L. Fischbach,R,335
McLeod,Rich Valley Twp,U.S. House,7,A. John Peters,DFL,112
McLeod,Rich Valley Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Rich Valley Twp,State Senate,17,Not on ballot,R,0
McLeod,Rich Valley Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Rich Valley Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Rich Valley Twp,State House,17A,Dawn Gillman,R,326
McLeod,Rich Valley Twp,State House,17A,Chad R. Tschimperle,DFL,119
McLeod,Rich Valley Twp,State House,17A,WRITE-IN,WI,0
McLeod,Rich Valley Twp,Constitutional Amendment 1,NA,YES,NP,295
McLeod,Rich Valley Twp,Constitutional Amendment 1,NA,NO,NP,141
McLeod,Round Grove Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Round Grove Twp,President,NA,Donald Trump,R,121
McLeod,Round Grove Twp,President,NA,Kamala Harris,DFL,21
McLeod,Round Grove Twp,President,NA,Chase Oliver,LIB,1
McLeod,Round Grove Twp,President,NA,Cornel West,WTP,3
McLeod,Round Grove Twp,President,NA,Jill Stein,G,0
McLeod,Round Grove Twp,President,NA,Claudia De la Cruz,SLP,1
McLeod,Round Grove Twp,President,NA,Rachele Fruit,SWP,0
McLeod,Round Grove Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Round Grove Twp,President,NA,Other Independent,IND,0
McLeod,Round Grove Twp,President,NA,WRITE-IN,WI,0
McLeod,Round Grove Twp,U.S. Senate,NA,Royce White,R,107
McLeod,Round Grove Twp,U.S. Senate,NA,Amy Klobuchar,DFL,36
McLeod,Round Grove Twp,U.S. Senate,NA,Rebecca Whiting,LIB,1
McLeod,Round Grove Twp,U.S. Senate,NA,Steve Carlson,IA,1
McLeod,Round Grove Twp,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Round Grove Twp,U.S. House,7,Michelle L. Fischbach,R,127
McLeod,Round Grove Twp,U.S. House,7,A. John Peters,DFL,18
McLeod,Round Grove Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Round Grove Twp,State Senate,17,Not on ballot,R,0
McLeod,Round Grove Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Round Grove Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Round Grove Twp,State House,17A,Dawn Gillman,R,123
McLeod,Round Grove Twp,State House,17A,Chad R. Tschimperle,DFL,22
McLeod,Round Grove Twp,State House,17A,WRITE-IN,WI,0
McLeod,Round Grove Twp,Constitutional Amendment 1,NA,YES,NP,84
McLeod,Round Grove Twp,Constitutional Amendment 1,NA,NO,NP,51
McLeod,Silver Lake,State Senate,17,DIST Candidate,DIST,17
McLeod,Silver Lake,President,NA,Donald Trump,R,283
McLeod,Silver Lake,President,NA,Kamala Harris,DFL,154
McLeod,Silver Lake,President,NA,Chase Oliver,LIB,2
McLeod,Silver Lake,President,NA,Cornel West,WTP,6
McLeod,Silver Lake,President,NA,Jill Stein,G,0
McLeod,Silver Lake,President,NA,Claudia De la Cruz,SLP,0
McLeod,Silver Lake,President,NA,Rachele Fruit,SWP,0
McLeod,Silver Lake,President,NA,Robert F. Kennedy Jr.,JFA,1
McLeod,Silver Lake,President,NA,Other Independent,IND,1
McLeod,Silver Lake,President,NA,WRITE-IN,WI,2
McLeod,Silver Lake,U.S. Senate,NA,Royce White,R,232
McLeod,Silver Lake,U.S. Senate,NA,Amy Klobuchar,DFL,198
McLeod,Silver Lake,U.S. Senate,NA,Rebecca Whiting,LIB,8
McLeod,Silver Lake,U.S. Senate,NA,Steve Carlson,IA,6
McLeod,Silver Lake,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Silver Lake,U.S. House,7,Michelle L. Fischbach,R,302
McLeod,Silver Lake,U.S. House,7,A. John Peters,DFL,137
McLeod,Silver Lake,U.S. House,7,WRITE-IN,WI,0
McLeod,Silver Lake,State Senate,17,Not on ballot,R,0
McLeod,Silver Lake,State Senate,17,Not on ballot,DFL,0
McLeod,Silver Lake,State Senate,17,WRITE-IN,WI,0
McLeod,Silver Lake,State House,17A,Dawn Gillman,R,268
McLeod,Silver Lake,State House,17A,Chad R. Tschimperle,DFL,164
McLeod,Silver Lake,State House,17A,WRITE-IN,WI,0
McLeod,Silver Lake,Constitutional Amendment 1,NA,YES,NP,332
McLeod,Silver Lake,Constitutional Amendment 1,NA,NO,NP,98
McLeod,Stewart,State Senate,17,DIST Candidate,DIST,17
McLeod,Stewart,President,NA,Donald Trump,R,176
McLeod,Stewart,President,NA,Kamala Harris,DFL,70
McLeod,Stewart,President,NA,Chase Oliver,LIB,0
McLeod,Stewart,President,NA,Cornel West,WTP,4
McLeod,Stewart,President,NA,Jill Stein,G,2
McLeod,Stewart,President,NA,Claudia De la Cruz,SLP,0
McLeod,Stewart,President,NA,Rachele Fruit,SWP,0
McLeod,Stewart,President,NA,Robert F. Kennedy Jr.,JFA,2
McLeod,Stewart,President,NA,Other Independent,IND,0
McLeod,Stewart,President,NA,WRITE-IN,WI,1
McLeod,Stewart,U.S. Senate,NA,Royce White,R,130
McLeod,Stewart,U.S. Senate,NA,Amy Klobuchar,DFL,104
McLeod,Stewart,U.S. Senate,NA,Rebecca Whiting,LIB,9
McLeod,Stewart,U.S. Senate,NA,Steve Carlson,IA,8
McLeod,Stewart,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Stewart,U.S. House,7,Michelle L. Fischbach,R,179
McLeod,Stewart,U.S. House,7,A. John Peters,DFL,67
McLeod,Stewart,U.S. House,7,WRITE-IN,WI,0
McLeod,Stewart,State Senate,17,Not on ballot,R,0
McLeod,Stewart,State Senate,17,Not on ballot,DFL,0
McLeod,Stewart,State Senate,17,WRITE-IN,WI,0
McLeod,Stewart,State House,17A,Dawn Gillman,R,173
McLeod,Stewart,State House,17A,Chad R. Tschimperle,DFL,69
McLeod,Stewart,State House,17A,WRITE-IN,WI,1
McLeod,Stewart,Constitutional Amendment 1,NA,YES,NP,184
McLeod,Stewart,Constitutional Amendment 1,NA,NO,NP,60
McLeod,Sumter Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Sumter Twp,President,NA,Donald Trump,R,249
McLeod,Sumter Twp,President,NA,Kamala Harris,DFL,75
McLeod,Sumter Twp,President,NA,Chase Oliver,LIB,1
McLeod,Sumter Twp,President,NA,Cornel West,WTP,2
McLeod,Sumter Twp,President,NA,Jill Stein,G,0
McLeod,Sumter Twp,President,NA,Claudia De la Cruz,SLP,0
McLeod,Sumter Twp,President,NA,Rachele Fruit,SWP,0
McLeod,Sumter Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Sumter Twp,President,NA,Other Independent,IND,1
McLeod,Sumter Twp,President,NA,WRITE-IN,WI,0
McLeod,Sumter Twp,U.S. Senate,NA,Royce White,R,222
McLeod,Sumter Twp,U.S. Senate,NA,Amy Klobuchar,DFL,99
McLeod,Sumter Twp,U.S. Senate,NA,Rebecca Whiting,LIB,3
McLeod,Sumter Twp,U.S. Senate,NA,Steve Carlson,IA,0
McLeod,Sumter Twp,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Sumter Twp,U.S. House,7,Michelle L. Fischbach,R,250
McLeod,Sumter Twp,U.S. House,7,A. John Peters,DFL,72
McLeod,Sumter Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Sumter Twp,State Senate,17,Not on ballot,R,0
McLeod,Sumter Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Sumter Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Sumter Twp,State House,17A,Dawn Gillman,R,245
McLeod,Sumter Twp,State House,17A,Chad R. Tschimperle,DFL,72
McLeod,Sumter Twp,State House,17A,WRITE-IN,WI,0
McLeod,Sumter Twp,Constitutional Amendment 1,NA,YES,NP,199
McLeod,Sumter Twp,Constitutional Amendment 1,NA,NO,NP,111
McLeod,Winsted,State Senate,17,DIST Candidate,DIST,17
McLeod,Winsted,President,NA,Donald Trump,R,895
McLeod,Winsted,President,NA,Kamala Harris,DFL,331
McLeod,Winsted,President,NA,Chase Oliver,LIB,6
McLeod,Winsted,President,NA,Cornel West,WTP,14
McLeod,Winsted,President,NA,Jill Stein,G,0
McLeod,Winsted,President,NA,Claudia De la Cruz,SLP,0
McLeod,Winsted,President,NA,Rachele Fruit,SWP,0
McLeod,Winsted,President,NA,Robert F. Kennedy Jr.,JFA,2
McLeod,Winsted,President,NA,Other Independent,IND,2
McLeod,Winsted,President,NA,WRITE-IN,WI,4
McLeod,Winsted,U.S. Senate,NA,Royce White,R,722
McLeod,Winsted,U.S. Senate,NA,Amy Klobuchar,DFL,445
McLeod,Winsted,U.S. Senate,NA,Rebecca Whiting,LIB,47
McLeod,Winsted,U.S. Senate,NA,Steve Carlson,IA,17
McLeod,Winsted,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Winsted,U.S. House,7,Michelle L. Fischbach,R,890
McLeod,Winsted,U.S. House,7,A. John Peters,DFL,315
McLeod,Winsted,U.S. House,7,WRITE-IN,WI,1
McLeod,Winsted,State Senate,17,Not on ballot,R,0
McLeod,Winsted,State Senate,17,Not on ballot,DFL,0
McLeod,Winsted,State Senate,17,WRITE-IN,WI,0
McLeod,Winsted,State House,17B,Bobbie V. Harder,R,830
McLeod,Winsted,State House,17B,Jennifer Nuesse,DFL,354
McLeod,Winsted,State House,17B,WRITE-IN,WI,3
McLeod,Winsted,Constitutional Amendment 1,NA,YES,NP,868
McLeod,Winsted,Constitutional Amendment 1,NA,NO,NP,304
McLeod,Winsted Twp,State Senate,17,DIST Candidate,DIST,17
McLeod,Winsted Twp,President,NA,Donald Trump,R,475
McLeod,Winsted Twp,President,NA,Kamala Harris,DFL,140
McLeod,Winsted Twp,President,NA,Chase Oliver,LIB,3
McLeod,Winsted Twp,President,NA,Cornel West,WTP,5
McLeod,Winsted Twp,President,NA,Jill Stein,G,0
McLeod,Winsted Twp,President,NA,Claudia De la Cruz,SLP,0
McLeod,Winsted Twp,President,NA,Rachele Fruit,SWP,2
McLeod,Winsted Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
McLeod,Winsted Twp,President,NA,Other Independent,IND,1
McLeod,Winsted Twp,President,NA,WRITE-IN,WI,0
McLeod,Winsted Twp,U.S. Senate,NA,Royce White,R,381
McLeod,Winsted Twp,U.S. Senate,NA,Amy Klobuchar,DFL,228
McLeod,Winsted Twp,U.S. Senate,NA,Rebecca Whiting,LIB,5
McLeod,Winsted Twp,U.S. Senate,NA,Steve Carlson,IA,9
McLeod,Winsted Twp,U.S. Senate,NA,WRITE-IN,WI,0
McLeod,Winsted Twp,U.S. House,7,Michelle L. Fischbach,R,494
McLeod,Winsted Twp,U.S. House,7,A. John Peters,DFL,126
McLeod,Winsted Twp,U.S. House,7,WRITE-IN,WI,0
McLeod,Winsted Twp,State Senate,17,Not on ballot,R,0
McLeod,Winsted Twp,State Senate,17,Not on ballot,DFL,0
McLeod,Winsted Twp,State Senate,17,WRITE-IN,WI,0
McLeod,Winsted Twp,State House,17B,Bobbie V. Harder,R,468
McLeod,Winsted Twp,State House,17B,Jennifer Nuesse,DFL,142
McLeod,Winsted Twp,State House,17B,WRITE-IN,WI,0
McLeod,Winsted Twp,Constitutional Amendment 1,NA,YES,NP,408
McLeod,Winsted Twp,Constitutional Amendment 1,NA,NO,NP,189
Mahnomen,Beaulieu Twp,State Senate,2,DIST Candidate,DIST,2
Mahnomen,Beaulieu Twp,President,NA,Donald Trump,R,32
Mahnomen,Beaulieu Twp,President,NA,Kamala Harris,DFL,11
Mahnomen,Beaulieu Twp,President,NA,Chase Oliver,LIB,0
Mahnomen,Beaulieu Twp,President,NA,Cornel West,WTP,3
Mahnomen,Beaulieu Twp,President,NA,Jill Stein,G,0
Mahnomen,Beaulieu Twp,President,NA,Claudia De la Cruz,SLP,0
Mahnomen,Beaulieu Twp,President,NA,Rachele Fruit,SWP,0
Mahnomen,Beaulieu Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Mahnomen,Beaulieu Twp,President,NA,Other Independent,IND,0
Mahnomen,Beaulieu Twp,President,NA,WRITE-IN,WI,0
Mahnomen,Beaulieu Twp,U.S. Senate,NA,Royce White,R,27
Mahnomen,Beaulieu Twp,U.S. Senate,NA,Amy Klobuchar,DFL,17
Mahnomen,Beaulieu Twp,U.S. Senate,NA,Rebecca Whiting,LIB,3
Mahnomen,Beaulieu Twp,U.S. Senate,NA,Steve Carlson,IA,1
Mahnomen,Beaulieu Twp,U.S. Senate,NA,WRITE-IN,WI,0
Mahnomen,Beaulieu Twp,U.S. House,8,Pete Stauber,R,32
Mahnomen,Beaulieu Twp,U.S. House,8,Jennifer Schultz,DFL,16
Mahnomen,Beaulieu Twp,U.S. House,8,WRITE-IN,WI,0
Mahnomen,Beaulieu Twp,State Senate,2,Not on ballot,R,0
Mahnomen,Beaulieu Twp,State Senate,2,Not on ballot,DFL,0
Mahnomen,Beaulieu Twp,State Senate,2,WRITE-IN,WI,0
Mahnomen,Beaulieu Twp,State House,2B,Matt Bliss,R,34
Mahnomen,Beaulieu Twp,State House,2B,Michael Reyes,DFL,14
Mahnomen,Beaulieu Twp,State House,2B,WRITE-IN,WI,0
Mahnomen,Beaulieu Twp,Constitutional Amendment 1,NA,YES,NP,20
Mahnomen,Beaulieu Twp,Constitutional Amendment 1,NA,NO,NP,25
Mahnomen,Bejou,State Senate,2,DIST Candidate,DIST,2
Mahnomen,Bejou,President,NA,Donald Trump,R,26
Mahnomen,Bejou,President,NA,Kamala Harris,DFL,14
Mahnomen,Bejou,President,NA,Chase Oliver,LIB,0
Mahnomen,Bejou,President,NA,Cornel West,WTP,2
Mahnomen,Bejou,President,NA,Jill Stein,G,0
Mahnomen,Bejou,President,NA,Claudia De la Cruz,SLP,0
Mahnomen,Bejou,President,NA,Rachele Fruit,SWP,0
Mahnomen,Bejou,President,NA,Robert F. Kennedy Jr.,JFA,0
Mahnomen,Bejou,President,NA,Other Independent,IND,0
Mahnomen,Bejou,President,NA,WRITE-IN,WI,0
Mahnomen,Bejou,U.S. Senate,NA,Royce White,R,23
Mahnomen,Bejou,U.S. Senate,NA,Amy Klobuchar,DFL,16
Mahnomen,Bejou,U.S. Senate,NA,Rebecca Whiting,LIB,0
Mahnomen,Bejou,U.S. Senate,NA,Steve Carlson,IA,1
Mahnomen,Bejou,U.S. Senate,NA,WRITE-IN,WI,0
Mahnomen,Bejou,U.S. House,8,Pete Stauber,R,23
Mahnomen,Bejou,U.S. House,8,Jennifer Schultz,DFL,17
Mahnomen,Bejou,U.S. House,8,WRITE-IN,WI,0
Mahnomen,Bejou,State Senate,2,Not on ballot,R,0
Mahnomen,Bejou,State Senate,2,Not on ballot,DFL,0
Mahnomen,Bejou,State Senate,2,WRITE-IN,WI,0
Mahnomen,Bejou,State House,2B,Matt Bliss,R,26
Mahnomen,Bejou,State House,2B,Michael Reyes,DFL,13
Mahnomen,Bejou,State House,2B,WRITE-IN,WI,0
Mahnomen,Bejou,Constitutional Amendment 1,NA,YES,NP,28
Mahnomen,Bejou,Constitutional Amendment 1,NA,NO,NP,11
Mahnomen,Bejou Twp,State Senate,2,DIST Candidate,DIST,2
Mahnomen,Bejou Twp,President,NA,Donald Trump,R,21
Mahnomen,Bejou Twp,President,NA,Kamala Harris,DFL,16
Mahnomen,Bejou Twp,President,NA,Chase Oliver,LIB,0
Mahnomen,Bejou Twp,President,NA,Cornel West,WTP,0
Mahnomen,Bejou Twp,President,NA,Jill Stein,G,0
Mahnomen,Bejou Twp,President,NA,Claudia De la Cruz,SLP,0
Mahnomen,Bejou Twp,President,NA,Rachele Fruit,SWP,0
Mahnomen,Bejou Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Mahnomen,Bejou Twp,President,NA,Other Independent,IND,0
Mahnomen,Bejou Twp,President,NA,WRITE-IN,WI,1
Mahnomen,Bejou Twp,U.S. Senate,NA,Royce White,R,18
Mahnomen,Bejou Twp,U.S. Senate,NA,Amy Klobuchar,DFL,19
Mahnomen,Bejou Twp,U.S. Senate,NA,Rebecca Whiting,LIB,0
Mahnomen,Bejou Twp,U.S. Senate,NA,Steve Carlson,IA,0
Mahnomen,Bejou Twp,U.S. Senate,NA,WRITE-IN,WI,0
Mahnomen,Bejou Twp,U.S. House,8,Pete Stauber,R,22
Mahnomen,Bejou Twp,U.S. House,8,Jennifer Schultz,DFL,13
Mahnomen,Bejou Twp,U.S. House,8,WRITE-IN,WI,0
Mahnomen,Bejou Twp,State Senate,2,Not on ballot,R,0
Mahnomen,Bejou Twp,State Senate,2,Not on ballot,DFL,0
