precinct_id,county,precinct_code,precinct_name,total_population,white_pop,black_pop,native_pop,asian_pop,pacific_pop,multiracial_pop,hispanic_pop,vap_18plus,white_vap,black_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,hispanic_vap,white_vap_pct,black_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct,hispanic_vap_pct
MCLEOD - 000030,McLeod,000030,Glencoe P-1,1477,1218,9,6,9,0,145,256,1108,943,7,6,3,0,93,160,85.11,0.63,0.54,0.27,0.00,8.39,14.44
MCLEOD - 000050,McLeod,000050,Glencoe Twp,514,479,0,2,3,1,27,19,397,374,0,2,3,1,17,11,94.21,0.00,0.50,0.76,0.25,4.28,2.77
MCLEOD - 000055,McLeod,000055,Hale Twp,917,879,12,2,0,0,15,13,724,696,6,2,0,0,12,11,96.13,0.83,0.28,0.00,0.00,1.66,1.52
MCLEOD - 000060,McLeod,000060,Hassan Valley Twp,643,608,0,2,1,0,19,16,517,495,0,1,0,0,8,14,95.74,0.00,0.19,0.00,0.00,1.55,2.71
MCLEOD - 000065,McLeod,000065,Helen Twp,833,802,3,1,5,0,15,19,645,626,3,1,5,0,7,15,97.05,0.47,0.16,0.78,0.00,1.09,2.33
MCLEOD - 000070,McLeod,000070,Hutchinson P-1,4976,4490,53,35,67,3,252,263,3992,3672,45,23,48,3,144,156,91.98,1.13,0.58,1.20,0.08,3.61,3.91
MCLEOD - 000080,McLeod,000080,Hutchinson P-3,4889,4391,45,18,37,16,291,251,3779,3458,28,17,31,9,176,145,91.51,0.74,0.45,0.82,0.24,4.66,3.84
MCLEOD - 000075,McLeod,000075,Hutchinson P-2,4734,4206,52,26,43,1,239,377,3590,3290,31,16,34,1,114,201,91.64,0.86,0.45,0.95,0.03,3.18,5.60
MCLEOD - 000095,McLeod,000095,Hutchinson Twp,1215,1166,2,0,2,1,37,10,952,918,1,0,2,1,24,4,96.43,0.11,0.00,0.21,0.11,2.52,0.42
MCLEOD - 000100,McLeod,000100,Lester Prairie,1894,1593,9,8,9,1,173,265,1354,1188,6,7,9,1,93,138,87.74,0.44,0.52,0.66,0.07,6.87,10.19
MCLEOD - 000105,McLeod,000105,Lynn Twp,519,493,1,2,2,0,18,7,420,400,1,1,2,0,13,3,95.24,0.24,0.24,0.48,0.00,3.10,0.71
MCLEOD - 000110,McLeod,000110,Penn Twp,322,311,0,0,0,1,10,3,252,243,0,0,0,1,8,3,96.43,0.00,0.00,0.00,0.40,3.17,1.19
MCLEOD - 000115,McLeod,000115,Plato,329,311,0,6,0,0,5,7,252,241,0,4,0,0,1,4,95.63,0.00,1.59,0.00,0.00,0.40,1.59
MCLEOD - 000120,McLeod,000120,Rich Valley Twp,669,642,2,1,2,0,20,13,535,516,2,1,2,0,12,8,96.45,0.37,0.19,0.37,0.00,2.24,1.50
MCLEOD - 000125,McLeod,000125,Round Grove Twp,236,231,0,1,0,0,2,7,187,185,0,0,0,0,1,4,98.93,0.00,0.00,0.00,0.00,0.53,2.14
MCLEOD - 000130,McLeod,000130,Silver Lake,866,815,4,0,4,2,29,23,683,654,4,0,2,2,14,9,95.75,0.59,0.00,0.29,0.29,2.05,1.32
MCLEOD - 000135,McLeod,000135,Stewart,489,448,1,0,0,0,26,35,388,354,1,0,0,0,23,25,91.24,0.26,0.00,0.00,0.00,5.93,6.44
MCLEOD - 000140,McLeod,000140,Sumter Twp,486,472,0,1,1,0,11,7,381,370,0,1,1,0,8,2,97.11,0.00,0.26,0.26,0.00,2.10,0.52
MCLEOD - 000145,McLeod,000145,Winsted,2240,2060,16,20,6,1,108,88,1749,1640,10,9,3,0,71,43,93.77,0.57,0.51,0.17,0.00,4.06,2.46
MCLEOD - 000150,McLeod,000150,Winsted Twp,936,902,0,3,3,0,16,26,745,717,0,3,2,0,14,14,96.24,0.00,0.40,0.27,0.00,1.88,1.88
POLK - 000190,Polk,000190,Farley Twp,59,53,0,0,0,0,5,2,38,36,0,0,0,0,1,2,94.74,0.00,0.00,0.00,0.00,2.63,5.26
POLK - 000195,Polk,000195,Fertile,804,747,4,7,6,0,38,20,646,604,3,7,4,0,26,14,93.50,0.46,1.08,0.62,0.00,4.02,2.17
POLK - 000200,Polk,000200,Fisher,422,384,1,3,0,0,24,19,299,277,0,3,0,0,9,16,92.64,0.00,1.00,0.00,0.00,3.01,5.35
POLK - 000205,Polk,000205,Fisher Twp,189,182,1,0,0,0,5,7,137,135,1,0,0,0,0,2,98.54,0.73,0.00,0.00,0.00,0.00,1.46
POLK - 000210,Polk,000210,Fosston,1434,1326,4,42,6,0,54,27,1115,1051,2,29,6,0,26,7,94.26,0.18,2.60,0.54,0.00,2.33,0.63
POLK - 000390,Polk,000390,Rosebud Twp,310,296,0,6,1,0,6,4,239,229,0,6,1,0,2,1,95.82,0.00,2.51,0.42,0.00,0.84,0.42
POLK - 000220,Polk,000220,Garden Twp,220,213,0,3,1,0,2,1,161,156,0,2,0,0,2,1,96.89,0.00,1.24,0.00,0.00,1.24,0.62
POLK - 000225,Polk,000225,Garfield Twp,519,498,2,6,1,0,12,2,372,356,2,5,1,0,8,1,95.70,0.54,1.34,0.27,0.00,2.15,0.27
POLK - 000230,Polk,000230,Gentilly Twp,260,244,0,1,0,0,10,11,203,192,0,1,0,0,6,7,94.58,0.00,0.49,0.00,0.00,2.96,3.45
POLK - 000235,Polk,000235,Godfrey Twp,294,286,0,3,0,0,4,0,238,234,0,3,0,0,0,0,98.32,0.00,1.26,0.00,0.00,0.00,0.00
POLK - 000240,Polk,000240,Grand Forks Twp,195,167,8,0,0,0,15,16,152,132,4,0,0,0,11,10,86.84,2.63,0.00,0.00,0.00,7.24,6.58
POLK - 000245,Polk,000245,Grove Park-Tilden Twp,257,244,0,4,0,0,8,3,211,205,0,2,0,0,3,3,97.16,0.00,0.95,0.00,0.00,1.42,1.42
POLK - 000250,Polk,000250,Gully,59,56,0,0,0,0,3,1,48,45,0,0,0,0,3,1,93.75,0.00,0.00,0.00,0.00,6.25,2.08
POLK - 000255,Polk,000255,Gully Twp,136,123,4,0,0,0,8,2,107,96,3,0,0,0,7,1,89.72,2.80,0.00,0.00,0.00,6.54,0.93
POLK - 000260,Polk,000260,Hammond Twp,45,43,0,0,0,0,2,1,35,35,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
POLK - 000265,Polk,000265,Helgeland Twp,41,37,0,0,0,0,4,3,35,31,0,0,0,0,4,3,88.57,0.00,0.00,0.00,0.00,11.43,8.57
POLK - 000270,Polk,000270,Higdem Twp,83,83,0,0,0,0,0,5,54,54,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
POLK - 000275,Polk,000275,Hill River Twp,197,186,0,7,2,0,2,2,136,132,0,1,2,0,1,1,97.06,0.00,0.74,1.47,0.00,0.74,0.74
POLK - 000280,Polk,000280,Hubbard Twp,58,53,0,0,0,0,5,4,49,46,0,0,0,0,3,1,93.88,0.00,0.00,0.00,0.00,6.12,2.04
POLK - 000285,Polk,000285,Huntsville Twp,442,416,1,3,1,0,17,12,351,332,1,3,1,0,10,7,94.59,0.28,0.85,0.28,0.00,2.85,1.99
POLK - 000290,Polk,000290,Johnson Twp,41,37,1,0,1,0,2,1,32,31,0,0,0,0,1,0,96.88,0.00,0.00,0.00,0.00,3.12,0.00
POLK - 000295,Polk,000295,Kertsonville Twp,90,86,1,1,0,0,2,2,70,68,1,1,0,0,0,1,97.14,1.43,1.43,0.00,0.00,0.00,1.43
POLK - 000300,Polk,000300,Keystone Twp,70,66,0,0,0,0,3,1,60,56,0,0,0,0,3,1,93.33,0.00,0.00,0.00,0.00,5.00,1.67
POLK - 000305,Polk,000305,King Twp,225,211,0,2,0,0,12,1,153,147,0,1,0,0,5,0,96.08,0.00,0.65,0.00,0.00,3.27,0.00
WASHINGTON - 000020,Washington,000020,Afton W-4 P-1,738,656,4,3,44,0,25,23,572,517,0,2,32,0,16,16,90.38,0.00,0.35,5.59,0.00,2.80,2.80
WASHINGTON - 000015,Washington,000015,Afton W-3 P-1,725,632,10,5,21,2,45,31,571,516,6,5,13,1,24,17,90.37,1.05,0.88,2.28,0.18,4.20,2.98
WASHINGTON - 000010,Washington,000010,Afton W-2 P-1,807,695,7,1,54,0,38,22,647,565,3,1,43,0,27,14,87.33,0.46,0.15,6.65,0.00,4.17,2.16
WASHINGTON - 000005,Washington,000005,Afton W-1 P-1,685,625,2,1,17,0,32,12,567,525,2,1,12,0,20,6,92.59,0.35,0.18,2.12,0.00,3.53,1.06
WASHINGTON - 000025,Washington,000025,Bayport,4024,2834,779,161,38,0,190,141,3384,2294,766,159,28,0,122,111,67.79,22.64,4.70,0.83,0.00,3.61,3.28
WASHINGTON - 000030,Washington,000030,Baytown Twp,2088,1898,9,16,51,2,93,56,1533,1412,9,7,40,0,54,31,92.11,0.59,0.46,2.61,0.00,3.52,2.02
WASHINGTON - 000035,Washington,000035,Birchwood Village,863,801,11,0,9,0,37,22,703,657,8,0,9,0,24,11,93.46,1.14,0.00,1.28,0.00,3.41,1.56
WASHINGTON - 000040,Washington,000040,Cottage Grove P-1,5521,4042,338,27,705,1,331,230,3773,2854,223,19,468,1,153,137,75.64,5.91,0.50,12.40,0.03,4.06,3.63
WASHINGTON - 000060,Washington,000060,Cottage Grove P-5,3747,2987,235,3,174,2,287,178,2730,2294,141,2,116,2,140,91,84.03,5.16,0.07,4.25,0.07,5.13,3.33
WASHINGTON - 000070,Washington,000070,Cottage Grove P-7,7794,6083,414,52,475,2,547,568,5875,4807,280,39,311,2,293,343,81.82,4.77,0.66,5.29,0.03,4.99,5.84
WASHINGTON - 000055,Washington,000055,Cottage Grove P-4,3792,2946,170,14,208,2,331,346,2811,2295,98,14,142,2,180,217,81.64,3.49,0.50,5.05,0.07,6.40,7.72
WASHINGTON - 000045,Washington,000045,Cottage Grove P-2,8313,6136,697,40,544,4,637,655,6156,4806,430,32,378,4,331,406,78.07,6.99,0.52,6.14,0.06,5.38,6.60
WASHINGTON - 000095,Washington,000095,Dellwood,1171,1059,10,0,37,0,49,28,856,794,4,0,30,0,19,13,92.76,0.47,0.00,3.50,0.00,2.22,1.52
WASHINGTON - 000100,Washington,000100,Denmark Twp,1801,1675,5,3,18,0,63,59,1434,1342,4,3,17,0,41,37,93.58,0.28,0.21,1.19,0.00,2.86,2.58
WASHINGTON - 000115,Washington,000115,Forest Lake P-3,3526,3286,16,17,47,2,146,91,2814,2673,5,11,38,2,78,46,94.99,0.18,0.39,1.35,0.07,2.77,1.63
WASHINGTON - 000120,Washington,000120,Forest Lake P-4,2726,2458,9,2,53,1,166,91,2144,1983,6,1,32,1,94,61,92.49,0.28,0.05,1.49,0.05,4.38,2.85
WASHINGTON - 000125,Washington,000125,Forest Lake P-5,6006,5282,126,22,242,0,283,187,4248,3832,76,15,130,0,163,114,90.21,1.79,0.35,3.06,0.00,3.84,2.68
WASHINGTON - 000105,Washington,000105,Forest Lake P-1,5258,4397,167,34,169,0,402,300,3941,3418,101,21,116,0,226,194,86.73,2.56,0.53,2.94,0.00,5.73,4.92
WASHINGTON - 000130,Washington,000130,Grant,3966,3659,10,4,65,0,184,99,3170,2966,5,4,50,0,112,63,93.56,0.16,0.13,1.58,0.00,3.53,1.99
WASHINGTON - 000135,Washington,000135,Grey Cloud Island Twp,301,259,7,5,5,2,23,12,239,202,7,3,5,2,20,9,84.52,2.93,1.26,2.09,0.84,8.37,3.77
WASHINGTON - 000145,Washington,000145,Hugo W-1 P-1,5427,4925,75,19,152,0,220,141,4075,3778,43,11,106,0,109,67,92.71,1.06,0.27,2.60,0.00,2.67,1.64
WASHINGTON - 000150,Washington,000150,Hugo W-2 P-2A,654,504,7,6,54,0,68,48,502,423,7,6,32,0,29,17,84.26,1.39,1.20,6.37,0.00,5.78,3.39
WASHINGTON - 000170,Washington,000170,Lake Elmo P-1,6245,4769,171,47,461,1,412,611,4680,3797,102,32,294,0,233,343,81.13,2.18,0.68,6.28,0.00,4.98,7.33
WASHINGTON - 000180,Washington,000180,Lakeland,1710,1585,1,4,21,0,73,49,1402,1318,1,2,15,0,51,26,94.01,0.07,0.14,1.07,0.00,3.64,1.85
WASHINGTON - 000190,Washington,000190,Lake Saint Croix Beach,1043,969,2,5,5,0,56,27,861,812,2,4,4,0,35,15,94.31,0.23,0.46,0.46,0.00,4.07,1.74
WASHINGTON - 000200,Washington,000200,Mahtomedi P-1,3733,3369,49,10,59,0,210,102,2846,2626,45,6,37,0,111,57,92.27,1.58,0.21,1.30,0.00,3.90,2.00
WASHINGTON - 000215,Washington,000215,May Twp,2670,2517,8,4,26,2,102,33,2188,2079,4,3,23,0,75,15,95.02,0.18,0.14,1.05,0.00,3.43,0.69
WASHINGTON - 000220,Washington,000220,Newport,3797,2635,370,62,285,0,317,300,2859,2146,221,45,185,0,156,204,75.06,7.73,1.57,6.47,0.00,5.46,7.14
WASHINGTON - 000235,Washington,000235,Oakdale P-3,4736,3206,486,16,577,5,316,316,3728,2780,298,12,383,5,164,189,74.57,7.99,0.32,10.27,0.13,4.40,5.07
WASHINGTON - 000255,Washington,000255,Oakdale P-7,4977,3547,278,23,753,5,266,266,3923,3027,182,15,478,4,149,158,77.16,4.64,0.38,12.18,0.10,3.80,4.03
WASHINGTON - 000230,Washington,000230,Oakdale P-2,3082,1897,444,20,419,1,237,153,2384,1650,273,19,272,0,125,97,69.21,11.45,0.80,11.41,0.00,5.24,4.07
WASHINGTON - 000225,Washington,000225,Oakdale P-1,3007,2039,228,32,374,2,223,239,2354,1714,148,31,245,2,134,168,72.81,6.29,1.32,10.41,0.08,5.69,7.14
WASHINGTON - 000275,Washington,000275,Pine Springs,377,342,0,0,6,0,29,10,293,266,0,0,6,0,21,7,90.78,0.00,0.00,2.05,0.00,7.17,2.39
WASHINGTON - 000290,Washington,000290,Saint Paul Park P-2,374,240,21,5,37,0,47,46,252,168,18,5,23,0,23,30,66.67,7.14,1.98,9.13,0.00,9.13,11.90
WASHINGTON - 000295,Washington,000295,Saint Paul Park P-3,1916,1505,67,15,121,0,151,168,1451,1198,47,10,80,0,73,97,82.56,3.24,0.69,5.51,0.00,5.03,6.69
WASHINGTON - 000330,Washington,000330,Stillwater W-3 P-5,4942,4623,37,7,69,0,189,124,3583,3387,21,7,51,0,107,64,94.53,0.59,0.20,1.42,0.00,2.99,1.79
SWIFT - 000005,Swift,000005,Appleton,1392,1131,12,7,11,133,77,62,1059,907,7,4,9,72,42,34,85.65,0.66,0.38,0.85,6.80,3.97,3.21
SWIFT - 000010,Swift,000010,Appleton Twp,193,187,0,1,1,0,3,0,154,152,0,0,0,0,1,0,98.70,0.00,0.00,0.00,0.00,0.65,0.00
SWIFT - 000145,Swift,000145,Torning Twp,409,379,1,0,0,0,28,12,323,302,0,0,0,0,21,8,93.50,0.00,0.00,0.00,0.00,6.50,2.48
SWIFT - 000015,Swift,000015,Benson P-1,1723,1512,46,14,28,0,73,146,1285,1193,24,4,14,0,27,51,92.84,1.87,0.31,1.09,0.00,2.10,3.97
SWIFT - 000020,Swift,000020,Benson P-2,1757,1632,13,1,12,0,68,99,1416,1347,2,0,8,0,41,51,95.13,0.14,0.00,0.56,0.00,2.90,3.60
SWIFT - 000130,Swift,000130,Six Mile Grove Twp,152,149,0,0,2,0,1,2,116,115,0,0,0,0,1,0,99.14,0.00,0.00,0.00,0.00,0.86,0.00
SWIFT - 000025,Swift,000025,Benson Twp,306,288,1,1,7,0,1,10,235,222,1,1,3,0,1,9,94.47,0.43,0.43,1.28,0.00,0.43,3.83
SWIFT - 000030,Swift,000030,Camp Lake Twp,162,153,0,2,4,0,2,1,123,119,0,2,1,0,1,0,96.75,0.00,1.63,0.81,0.00,0.81,0.00
SWIFT - 000035,Swift,000035,Cashel Twp,147,125,2,0,0,0,3,18,115,95,2,0,0,0,1,18,82.61,1.74,0.00,0.00,0.00,0.87,15.65
SWIFT - 000040,Swift,000040,Clontarf,128,123,1,0,0,0,4,3,101,100,0,0,0,0,1,1,99.01,0.00,0.00,0.00,0.00,0.99,0.99
SWIFT - 000045,Swift,000045,Clontarf Twp,85,84,0,0,0,0,1,0,67,67,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
SWIFT - 000050,Swift,000050,Danvers,103,99,0,0,0,0,4,1,69,68,0,0,0,0,1,0,98.55,0.00,0.00,0.00,0.00,1.45,0.00
SWIFT - 000055,Swift,000055,DeGraff,110,108,0,0,0,0,2,1,87,86,0,0,0,0,1,0,98.85,0.00,0.00,0.00,0.00,1.15,0.00
SWIFT - 000100,Swift,000100,Kildare Twp,134,129,0,1,0,0,4,1,108,107,0,1,0,0,0,0,99.07,0.00,0.93,0.00,0.00,0.00,0.00
SWIFT - 000060,Swift,000060,Dublin Twp,192,139,0,2,0,0,23,46,147,109,0,1,0,0,11,43,74.15,0.00,0.68,0.00,0.00,7.48,29.25
SWIFT - 000115,Swift,000115,Murdock,306,228,2,4,4,0,35,69,223,177,2,2,1,0,24,36,79.37,0.90,0.90,0.45,0.00,10.76,16.14
SWIFT - 000065,Swift,000065,Edison Twp,98,96,0,1,0,0,0,1,81,80,0,0,0,0,0,0,98.77,0.00,0.00,0.00,0.00,0.00,0.00
SWIFT - 000070,Swift,000070,Fairfield Twp,114,113,0,0,0,0,0,1,94,93,0,0,0,0,0,1,98.94,0.00,0.00,0.00,0.00,0.00,1.06
SWIFT - 000075,Swift,000075,Hayes Twp,223,223,0,0,0,0,0,0,161,161,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
SWIFT - 000080,Swift,000080,Hegbert Twp,79,78,1,0,0,0,0,1,63,63,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
SWIFT - 000085,Swift,000085,Holloway,87,84,0,2,0,0,0,2,76,75,0,1,0,0,0,0,98.68,0.00,1.32,0.00,0.00,0.00,0.00
SWIFT - 000110,Swift,000110,Moyer Twp,94,90,0,0,2,0,2,0,67,65,0,0,2,0,0,0,97.01,0.00,0.00,2.99,0.00,0.00,0.00
SWIFT - 000090,Swift,000090,Kerkhoven,805,693,5,6,3,0,50,125,571,498,2,3,3,0,28,78,87.22,0.35,0.53,0.53,0.00,4.90,13.66
SWIFT - 000120,Swift,000120,Pillsbury Twp,287,253,0,3,3,0,7,37,219,192,0,2,1,0,3,35,87.67,0.00,0.91,0.46,0.00,1.37,15.98
SWIFT - 000095,Swift,000095,Kerkhoven Twp,227,224,0,1,0,0,2,0,186,185,0,1,0,0,0,0,99.46,0.00,0.54,0.00,0.00,0.00,0.00
SWIFT - 000105,Swift,000105,Marysland Twp,96,90,0,0,0,0,6,4,67,64,0,0,0,0,3,1,95.52,0.00,0.00,0.00,0.00,4.48,1.49
SWIFT - 000125,Swift,000125,Shible Twp,101,97,0,0,1,0,3,1,73,70,0,0,1,0,2,0,95.89,0.00,0.00,1.37,0.00,2.74,0.00
SWIFT - 000135,Swift,000135,Swenoda Twp,104,99,0,0,0,0,5,1,83,80,0,0,0,0,3,0,96.39,0.00,0.00,0.00,0.00,3.61,0.00
SWIFT - 000140,Swift,000140,Tara Twp,86,80,0,1,0,0,2,6,65,61,0,1,0,0,0,4,93.85,0.00,1.54,0.00,0.00,0.00,6.15
SWIFT - 000150,Swift,000150,West Bank Twp,138,121,4,2,0,0,6,12,107,98,0,2,0,0,4,6,91.59,0.00,1.87,0.00,0.00,3.74,5.61
POLK - 000310,Polk,000310,Knute Twp,563,535,0,2,0,0,21,8,448,432,0,2,0,0,11,4,96.43,0.00,0.45,0.00,0.00,2.46,0.89
POLK - 000315,Polk,000315,Lengby,92,81,0,9,1,0,1,2,68,62,0,5,1,0,0,0,91.18,0.00,7.35,1.47,0.00,0.00,0.00
POLK - 000320,Polk,000320,Lessor Twp,139,132,0,0,1,0,6,2,114,111,0,0,1,0,2,0,97.37,0.00,0.00,0.88,0.00,1.75,0.00
POLK - 000325,Polk,000325,Liberty Twp,113,102,0,0,0,0,11,1,84,78,0,0,0,0,6,1,92.86,0.00,0.00,0.00,0.00,7.14,1.19
POLK - 000330,Polk,000330,Lowell Twp,287,251,9,6,6,0,6,29,241,210,9,5,6,0,2,25,87.14,3.73,2.07,2.49,0.00,0.83,10.37
POLK - 000335,Polk,000335,McIntosh,606,564,7,6,3,0,24,15,472,450,6,4,1,0,9,12,95.34,1.27,0.85,0.21,0.00,1.91,2.54
POLK - 000340,Polk,000340,Mentor,104,100,0,3,0,0,1,0,92,88,0,3,0,0,1,0,95.65,0.00,3.26,0.00,0.00,1.09,0.00
POLK - 000345,Polk,000345,Nesbit Twp,111,105,0,1,2,0,3,1,83,79,0,1,2,0,1,0,95.18,0.00,1.20,2.41,0.00,1.20,0.00
POLK - 000350,Polk,000350,Nielsville,78,60,0,1,0,0,9,22,59,51,0,0,0,0,3,13,86.44,0.00,0.00,0.00,0.00,5.08,22.03
POLK - 000355,Polk,000355,Northland Twp,151,150,0,0,0,0,1,1,115,114,0,0,0,0,1,1,99.13,0.00,0.00,0.00,0.00,0.87,0.87
POLK - 000360,Polk,000360,Onstad Twp,61,58,0,0,0,0,3,0,47,47,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
POLK - 000365,Polk,000365,Parnell Twp,61,57,0,0,0,0,4,2,45,41,0,0,0,0,4,1,91.11,0.00,0.00,0.00,0.00,8.89,2.22
POLK - 000370,Polk,000370,Queen Twp,219,217,0,1,0,0,1,1,165,164,0,1,0,0,0,0,99.39,0.00,0.61,0.00,0.00,0.00,0.00
POLK - 000375,Polk,000375,Reis Twp,82,74,0,0,0,0,6,3,58,55,0,0,0,0,1,3,94.83,0.00,0.00,0.00,0.00,1.72,5.17
POLK - 000380,Polk,000380,Rhinehart Twp,139,133,0,2,0,0,2,2,88,84,0,2,0,0,1,1,95.45,0.00,2.27,0.00,0.00,1.14,1.14
POLK - 000385,Polk,000385,Roome Twp,167,160,0,1,2,0,3,9,120,116,0,0,2,0,2,4,96.67,0.00,0.00,1.67,0.00,1.67,3.33
POLK - 000395,Polk,000395,Russia Twp,29,26,0,0,0,0,2,1,25,23,0,0,0,0,1,0,92.00,0.00,0.00,0.00,0.00,4.00,0.00
POLK - 000400,Polk,000400,Sandsville Twp,47,44,0,0,0,0,3,0,33,31,0,0,0,0,2,0,93.94,0.00,0.00,0.00,0.00,6.06,0.00
POLK - 000405,Polk,000405,Scandia Twp,64,63,0,1,0,0,0,3,45,44,0,1,0,0,0,1,97.78,0.00,2.22,0.00,0.00,0.00,2.22
POLK - 000410,Polk,000410,Sletten Twp,200,190,0,1,0,0,9,8,122,118,0,1,0,0,3,2,96.72,0.00,0.82,0.00,0.00,2.46,1.64
POLK - 000415,Polk,000415,Sullivan Twp,164,157,0,1,0,0,6,1,129,124,0,1,0,0,4,1,96.12,0.00,0.78,0.00,0.00,3.10,0.78
POLK - 000420,Polk,000420,Tabor Twp,115,114,0,0,1,0,0,2,86,85,0,0,1,0,0,2,98.84,0.00,0.00,1.16,0.00,0.00,2.33
POLK - 000430,Polk,000430,Trail,40,37,2,0,0,0,1,2,36,35,0,0,0,0,1,0,97.22,0.00,0.00,0.00,0.00,2.78,0.00
POLK - 000435,Polk,000435,Tynsid Twp,77,74,0,0,0,0,3,2,52,52,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
POLK - 000440,Polk,000440,Vineland Twp,89,89,0,0,0,0,0,0,72,72,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
POLK - 000445,Polk,000445,Winger,174,156,0,3,0,0,15,2,130,118,0,3,0,0,9,2,90.77,0.00,2.31,0.00,0.00,6.92,1.54
POLK - 000450,Polk,000450,Winger Twp,195,158,1,4,2,0,25,3,133,113,1,2,0,0,13,2,84.96,0.75,1.50,0.00,0.00,9.77,1.50
POLK - 000455,Polk,000455,Woodside Twp,512,487,0,6,0,0,13,4,443,427,0,6,0,0,6,2,96.39,0.00,1.35,0.00,0.00,1.35,0.45
WASHINGTON - 000325,Washington,000325,Stillwater W-2 P-4,2929,2651,27,10,29,4,177,86,2380,2214,19,4,18,4,102,42,93.03,0.80,0.17,0.76,0.17,4.29,1.76
WASHINGTON - 000340,Washington,000340,Stillwater W-4 P-7,2733,2439,23,5,59,2,180,104,2146,1992,11,3,42,2,87,54,92.82,0.51,0.14,1.96,0.09,4.05,2.52
WASHINGTON - 000350,Washington,000350,Stillwater Twp P-1,1866,1751,6,1,28,0,67,22,1534,1455,0,0,22,0,47,13,94.85,0.00,0.00,1.43,0.00,3.06,0.85
WASHINGTON - 000365,Washington,000365,White Bear Lake W-4 P-2,397,373,2,1,6,0,12,12,335,314,1,0,6,0,11,9,93.73,0.30,0.00,1.79,0.00,3.28,2.69
WASHINGTON - 000435,Washington,000435,Woodbury P-13A,4574,3269,180,11,664,0,376,250,2997,2217,104,8,420,0,191,161,73.97,3.47,0.27,14.01,0.00,6.37,5.37
WASHINGTON - 000415,Washington,000415,Woodbury P-9A,7849,5456,949,36,781,1,535,313,5663,4195,559,30,558,0,263,184,74.08,9.87,0.53,9.85,0.00,4.64,3.25
WASHINGTON - 000445,Washington,000445,Woodbury P-15,6075,4402,243,15,936,0,421,245,4059,3047,161,10,612,0,192,153,75.07,3.97,0.25,15.08,0.00,4.73,3.77
WASHINGTON - 000385,Washington,000385,Woodbury P-3,3010,1957,253,13,507,0,212,170,2302,1629,167,6,348,0,107,101,70.76,7.25,0.26,15.12,0.00,4.65,4.39
WASHINGTON - 000450,Washington,000450,Woodbury P-16,6519,4803,326,18,811,3,499,287,4187,3181,194,8,528,3,233,148,75.97,4.63,0.19,12.61,0.07,5.56,3.53
WASHINGTON - 000425,Washington,000425,Woodbury P-11,4470,3517,250,15,340,0,298,182,3272,2667,151,5,253,0,168,115,81.51,4.61,0.15,7.73,0.00,5.13,3.51
WASHINGTON - 000410,Washington,000410,Woodbury P-8,4458,3541,160,6,389,0,312,182,3319,2730,116,2,290,0,142,106,82.25,3.50,0.06,8.74,0.00,4.28,3.19
WASHINGTON - 000395,Washington,000395,Woodbury P-5,4318,3096,480,23,275,0,364,275,3373,2601,316,16,210,0,175,159,77.11,9.37,0.47,6.23,0.00,5.19,4.71
WASHINGTON - 000110,Washington,000110,Forest Lake P-2,3095,2773,32,16,36,1,187,113,2453,2262,22,10,32,0,99,61,92.21,0.90,0.41,1.30,0.00,4.04,2.49
WASHINGTON - 000165,Washington,000165,Hugo W-3 P-3B,1219,1081,6,7,21,2,75,41,936,847,4,2,15,2,52,25,90.49,0.43,0.21,1.60,0.21,5.56,2.67
WASHINGTON - 000140,Washington,000140,Hastings W-1 P-1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WASHINGTON - 000320,Washington,000320,Stillwater W-2 P-3,2083,1843,28,15,27,1,136,101,1645,1494,23,13,18,1,74,54,90.82,1.40,0.79,1.09,0.06,4.50,3.28
WASHINGTON - 000315,Washington,000315,Stillwater W-1 P-2,2714,2425,59,16,32,2,158,76,2133,1923,46,16,26,0,108,50,90.15,2.16,0.75,1.22,0.00,5.06,2.34
WASHINGTON - 000360,Washington,000360,West Lakeland Twp,3976,3528,29,11,201,1,182,95,3048,2764,21,7,123,0,117,48,90.68,0.69,0.23,4.04,0.00,3.84,1.57
WASHINGTON - 000160,Washington,000160,Hugo W-3 P-3A,3791,3228,111,19,142,0,217,147,2752,2406,55,12,108,0,118,101,87.43,2.00,0.44,3.92,0.00,4.29,3.67
WASHINGTON - 000155,Washington,000155,Hugo W-2 P-2B,4675,4099,108,16,158,0,250,161,3391,3047,63,11,116,0,118,93,89.86,1.86,0.32,3.42,0.00,3.48,2.74
